status,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,airline.name,temperature_2m,precipitation,rain,snowfall,weather_code,cloud_cover,wind_speed_10m,wind_gusts_10m,pressure_msl,surface_pressure,relative_humidity_2m,wind_direction_10m
active,15.0,2024-02-05 16:25:00,2024-02-05 16:24:00,2024-02-05 16:39:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,24.0,2024-02-05 16:30:00,2024-02-05 16:54:00,2024-02-05 16:54:00,air new zealand,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,24.0,2024-02-05 16:30:00,2024-02-05 16:54:00,2024-02-05 16:54:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,63.0,2024-02-05 16:30:00,2024-02-05 17:33:00,2024-02-05 17:33:00,sa avianca,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,63.0,2024-02-05 16:30:00,2024-02-05 17:33:00,2024-02-05 17:33:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,54.0,2024-02-05 16:30:00,2024-02-05 17:24:00,2024-02-05 17:24:00,aeromexico,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,54.0,2024-02-05 16:30:00,2024-02-05 17:24:00,2024-02-05 17:24:00,delta air lines,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,54.0,2024-02-05 16:30:00,2024-02-05 17:24:00,2024-02-05 17:24:00,korean air,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,54.0,2024-02-05 16:30:00,2024-02-05 17:24:00,2024-02-05 17:24:00,latam airlines,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,54.0,2024-02-05 16:30:00,2024-02-05 17:24:00,2024-02-05 17:24:00,qantas,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,54.0,2024-02-05 16:30:00,2024-02-05 17:24:00,2024-02-05 17:24:00,virgin atlantic,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,54.0,2024-02-05 16:30:00,2024-02-05 17:24:00,2024-02-05 17:24:00,westjet,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,5.0,2024-02-05 16:40:00,2024-02-05 16:52:00,2024-02-05 16:44:00,ana,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,5.0,2024-02-05 16:40:00,2024-02-05 16:52:00,2024-02-05 16:44:00,air new zealand,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,5.0,2024-02-05 16:40:00,2024-02-05 16:52:00,2024-02-05 16:44:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,17.0,2024-02-05 16:40:00,2024-02-05 16:40:00,2024-02-05 16:57:00,ana,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,17.0,2024-02-05 16:40:00,2024-02-05 16:40:00,2024-02-05 16:57:00,air new zealand,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,17.0,2024-02-05 16:40:00,2024-02-05 16:40:00,2024-02-05 16:57:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,103.0,2024-02-05 16:40:00,2024-02-05 18:23:00,2024-02-05 18:23:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,34.0,2024-02-05 16:42:00,2024-02-05 17:27:00,2024-02-05 17:15:00,jet linx aviation,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,34.0,2024-02-05 16:42:00,2024-02-05 17:27:00,2024-02-05 17:15:00,alaska airlines,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,31.0,2024-02-05 16:50:00,2024-02-05 17:05:00,2024-02-05 17:20:00,lufthansa,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,31.0,2024-02-05 16:50:00,2024-02-05 17:05:00,2024-02-05 17:20:00,ana,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,31.0,2024-02-05 16:50:00,2024-02-05 17:05:00,2024-02-05 17:20:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,0.0,2024-02-05 16:50:00,2024-02-05 16:50:00,2024-02-05 16:50:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,0.0,2024-02-05 16:50:00,2024-02-05 16:50:00,2024-02-05 16:50:00,central mountain air,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,75.0,2024-02-05 16:55:00,2024-02-05 18:10:00,2024-02-05 18:10:00,air canada,3.6,0.0,0.0,0.0,2,70,4.9,9.0,1003.9,994.9,79,306
active,66.0,2024-02-05 17:05:00,2024-02-05 18:11:00,2024-02-05 18:11:00,aeromexico,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,66.0,2024-02-05 17:05:00,2024-02-05 18:11:00,2024-02-05 18:11:00,klm,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,66.0,2024-02-05 17:05:00,2024-02-05 18:11:00,2024-02-05 18:11:00,qantas,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,66.0,2024-02-05 17:05:00,2024-02-05 18:11:00,2024-02-05 18:11:00,westjet,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,41.0,2024-02-05 17:10:00,2024-02-05 17:45:00,2024-02-05 17:50:00,delta air lines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,41.0,2024-02-05 17:10:00,2024-02-05 17:45:00,2024-02-05 17:50:00,korean air,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,41.0,2024-02-05 17:10:00,2024-02-05 17:45:00,2024-02-05 17:50:00,xiamen airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,41.0,2024-02-05 17:10:00,2024-02-05 17:45:00,2024-02-05 17:50:00,qantas,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,41.0,2024-02-05 17:10:00,2024-02-05 17:45:00,2024-02-05 17:50:00,westjet,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,6.0,2024-02-05 17:15:00,2024-02-05 17:05:00,2024-02-05 17:21:00,westjet,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,6.0,2024-02-05 17:15:00,2024-02-05 17:05:00,2024-02-05 17:21:00,delta air lines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,27.0,2024-02-05 17:15:00,2024-02-05 17:15:00,2024-02-05 17:42:00,westjet,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,40.0,2024-02-05 17:20:00,2024-02-05 18:00:00,2024-02-05 18:00:00,lufthansa,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,40.0,2024-02-05 17:20:00,2024-02-05 18:00:00,2024-02-05 18:00:00,air new zealand,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,40.0,2024-02-05 17:20:00,2024-02-05 18:00:00,2024-02-05 18:00:00,air canada,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,30.0,2024-02-05 17:25:00,2024-02-05 17:55:00,2024-02-05 17:55:00,air canada,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,8.0,2024-02-05 17:25:00,2024-02-05 17:25:00,2024-02-05 17:32:00,ana,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,8.0,2024-02-05 17:25:00,2024-02-05 17:25:00,2024-02-05 17:32:00,air new zealand,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,8.0,2024-02-05 17:25:00,2024-02-05 17:25:00,2024-02-05 17:32:00,united airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,8.0,2024-02-05 17:25:00,2024-02-05 17:25:00,2024-02-05 17:32:00,air canada,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
unknown,0.0,2024-02-05 17:30:00,2024-02-05 17:30:00,2024-02-05 17:30:00,pacific coastal airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,30.0,2024-02-05 17:30:00,2024-02-05 17:30:00,2024-02-05 17:59:00,pacific coastal airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,65.0,2024-02-05 17:35:00,2024-02-05 18:40:00,2024-02-05 18:40:00,ana,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,65.0,2024-02-05 17:35:00,2024-02-05 18:40:00,2024-02-05 18:40:00,air new zealand,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,65.0,2024-02-05 17:35:00,2024-02-05 18:40:00,2024-02-05 18:40:00,air canada,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,aeromexico,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,delta air lines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,jet linx aviation,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,korean air,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,klm,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,latam airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,xiamen airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,qantas,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,18.0,2024-02-05 17:35:00,2024-02-05 17:35:00,2024-02-05 17:52:00,westjet,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,5.0,2024-02-05 17:50:00,2024-02-05 17:50:00,2024-02-05 17:54:00,air north,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,43.0,2024-02-05 17:55:00,2024-02-05 18:06:00,2024-02-05 18:37:00,korean air,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,43.0,2024-02-05 17:55:00,2024-02-05 18:06:00,2024-02-05 18:37:00,qantas,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,43.0,2024-02-05 17:55:00,2024-02-05 18:06:00,2024-02-05 18:37:00,air tahiti nui,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,43.0,2024-02-05 17:55:00,2024-02-05 18:06:00,2024-02-05 18:37:00,alaska airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,aeromexico,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,delta air lines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,jet linx aviation,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,korean air,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,klm,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,xiamen airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,philippine airlines,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,qantas,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,0.0,2024-02-05 17:55:00,2024-02-05 17:55:00,2024-02-05 17:55:00,westjet,3.6,0.0,0.0,0.0,2,60,2.3,5.8,1003.8,994.8,80,321
active,41.0,2024-02-05 18:00:00,2024-02-05 18:20:00,2024-02-05 18:40:00,air new zealand,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,41.0,2024-02-05 18:00:00,2024-02-05 18:20:00,2024-02-05 18:40:00,air canada,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,19.0,2024-02-05 18:00:00,2024-02-05 18:00:00,2024-02-05 18:18:00,air new zealand,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,19.0,2024-02-05 18:00:00,2024-02-05 18:00:00,2024-02-05 18:18:00,air canada,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,aeromexico,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,delta air lines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,korean air,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,klm,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,latam airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,xiamen airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,philippine airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,qantas,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,23.0,2024-02-05 18:00:00,2024-02-05 18:06:00,2024-02-05 18:22:00,westjet,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,65.0,2024-02-05 18:00:00,2024-02-05 19:05:00,2024-02-05 19:05:00,aeromexico,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,65.0,2024-02-05 18:00:00,2024-02-05 19:05:00,2024-02-05 19:05:00,delta air lines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,65.0,2024-02-05 18:00:00,2024-02-05 19:05:00,2024-02-05 19:05:00,korean air,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,65.0,2024-02-05 18:00:00,2024-02-05 19:05:00,2024-02-05 19:05:00,philippine airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,65.0,2024-02-05 18:00:00,2024-02-05 19:05:00,2024-02-05 19:05:00,qantas,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,65.0,2024-02-05 18:00:00,2024-02-05 19:05:00,2024-02-05 19:05:00,westjet,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,34.0,2024-02-05 18:10:00,2024-02-05 18:25:00,2024-02-05 18:44:00,ana,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,34.0,2024-02-05 18:10:00,2024-02-05 18:25:00,2024-02-05 18:44:00,air new zealand,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,34.0,2024-02-05 18:10:00,2024-02-05 18:25:00,2024-02-05 18:44:00,virgin australia,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,34.0,2024-02-05 18:10:00,2024-02-05 18:25:00,2024-02-05 18:44:00,air canada,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,45.0,2024-02-05 18:10:00,2024-02-05 18:30:00,2024-02-05 18:54:00,air new zealand,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,45.0,2024-02-05 18:10:00,2024-02-05 18:30:00,2024-02-05 18:54:00,air canada,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,10.0,2024-02-05 18:10:00,2024-02-05 18:10:00,2024-02-05 18:20:00,cargojet,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,30.0,2024-02-05 18:15:00,2024-02-05 18:35:00,2024-02-05 18:44:00,ana,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,30.0,2024-02-05 18:15:00,2024-02-05 18:35:00,2024-02-05 18:44:00,air canada,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,28.0,2024-02-05 18:15:00,2024-02-05 18:19:00,2024-02-05 18:42:00,klm,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,28.0,2024-02-05 18:15:00,2024-02-05 18:19:00,2024-02-05 18:42:00,westjet,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
cancelled,0.0,2024-02-05 18:15:00,2024-02-05 18:15:00,2024-02-05 18:15:00,pacific coastal airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,40.0,2024-02-05 18:25:00,2024-02-05 18:31:00,2024-02-05 19:04:00,lufthansa,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,40.0,2024-02-05 18:25:00,2024-02-05 18:31:00,2024-02-05 19:04:00,middle east airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,40.0,2024-02-05 18:25:00,2024-02-05 18:31:00,2024-02-05 19:04:00,egyptair,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,40.0,2024-02-05 18:25:00,2024-02-05 18:31:00,2024-02-05 19:04:00,air new zealand,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,40.0,2024-02-05 18:25:00,2024-02-05 18:31:00,2024-02-05 19:04:00,austrian,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,40.0,2024-02-05 18:25:00,2024-02-05 18:31:00,2024-02-05 19:04:00,united airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,40.0,2024-02-05 18:25:00,2024-02-05 18:31:00,2024-02-05 19:04:00,srilankan airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,40.0,2024-02-05 18:25:00,2024-02-05 18:31:00,2024-02-05 19:04:00,air canada,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,37.0,2024-02-05 18:30:00,2024-02-05 19:00:00,2024-02-05 19:06:00,air new zealand,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,37.0,2024-02-05 18:30:00,2024-02-05 19:00:00,2024-02-05 19:06:00,air canada,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,28.0,2024-02-05 18:30:00,2024-02-05 18:30:00,2024-02-05 18:58:00,united airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,28.0,2024-02-05 18:30:00,2024-02-05 18:30:00,2024-02-05 18:58:00,air canada,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,32.0,2024-02-05 18:30:00,2024-02-05 19:11:00,2024-02-05 19:01:00,lufthansa,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,32.0,2024-02-05 18:30:00,2024-02-05 19:11:00,2024-02-05 19:01:00,air new zealand,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,16.0,2024-02-05 18:30:00,2024-02-05 18:26:00,2024-02-05 18:45:00,klm,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,16.0,2024-02-05 18:30:00,2024-02-05 18:26:00,2024-02-05 18:45:00,westjet,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,15.0,2024-02-05 18:35:00,2024-02-05 18:36:00,2024-02-05 18:50:00,delta air lines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,15.0,2024-02-05 18:35:00,2024-02-05 18:36:00,2024-02-05 18:50:00,philippine airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,15.0,2024-02-05 18:35:00,2024-02-05 18:36:00,2024-02-05 18:50:00,qantas,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,15.0,2024-02-05 18:35:00,2024-02-05 18:36:00,2024-02-05 18:50:00,westjet,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,45.0,2024-02-05 18:55:00,2024-02-05 19:40:00,2024-02-05 19:40:00,flair airlines,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,25.0,2024-02-05 19:00:00,2024-02-05 19:00:00,2024-02-05 19:25:00,air new zealand,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,25.0,2024-02-05 19:00:00,2024-02-05 19:00:00,2024-02-05 19:25:00,air canada,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,0.0,2024-02-05 19:10:00,2024-02-05 19:10:00,2024-02-05 19:10:00,cargojet,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,93.0,2024-02-05 19:15:00,2024-02-05 20:48:00,2024-02-05 20:48:00,air canada,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,93.0,2024-02-05 19:15:00,2024-02-05 20:48:00,2024-02-05 20:48:00,sa avianca,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,93.0,2024-02-05 19:15:00,2024-02-05 20:48:00,2024-02-05 20:48:00,copa airlines,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,93.0,2024-02-05 19:15:00,2024-02-05 20:48:00,2024-02-05 20:48:00,ana,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,93.0,2024-02-05 19:15:00,2024-02-05 20:48:00,2024-02-05 20:48:00,air new zealand,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,93.0,2024-02-05 19:15:00,2024-02-05 20:48:00,2024-02-05 20:48:00,united airlines,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,64.0,2024-02-05 18:21:00,2024-02-05 19:25:00,2024-02-05 19:25:00,fedex,4.3,0.0,0.0,0.0,3,87,5.3,10.1,1004.0,995.0,81,242
active,22.0,2024-02-05 19:30:00,2024-02-05 19:29:00,2024-02-05 19:51:00,ana,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,22.0,2024-02-05 19:30:00,2024-02-05 19:29:00,2024-02-05 19:51:00,air new zealand,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,22.0,2024-02-05 19:30:00,2024-02-05 19:29:00,2024-02-05 19:51:00,air canada,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,53.0,2024-02-05 19:30:00,2024-02-05 19:50:00,2024-02-05 20:23:00,ana,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,53.0,2024-02-05 19:30:00,2024-02-05 19:50:00,2024-02-05 20:23:00,air canada,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,23.0,2024-02-05 19:35:00,2024-02-05 19:25:00,2024-02-05 19:58:00,cargojet,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,38.0,2024-02-05 19:50:00,2024-02-05 20:00:00,2024-02-05 20:28:00,air new zealand,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,38.0,2024-02-05 19:50:00,2024-02-05 20:00:00,2024-02-05 20:28:00,united airlines,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,38.0,2024-02-05 19:50:00,2024-02-05 20:00:00,2024-02-05 20:28:00,air canada,4.9,0.0,0.0,0.0,3,90,9.8,16.9,1004.3,995.3,78,276
active,9.0,2024-02-05 20:00:00,2024-02-05 20:00:00,2024-02-05 20:08:00,cargojet,5.3,0.0,0.0,0.0,3,90,11.5,19.1,1004.4,995.5,78,284
active,35.0,2024-02-05 20:05:00,2024-02-05 20:40:00,2024-02-05 20:40:00,united airlines,5.3,0.0,0.0,0.0,3,90,11.5,19.1,1004.4,995.5,78,284
active,35.0,2024-02-05 20:05:00,2024-02-05 20:40:00,2024-02-05 20:40:00,air canada,5.3,0.0,0.0,0.0,3,90,11.5,19.1,1004.4,995.5,78,284
active,48.0,2024-02-05 20:10:00,2024-02-05 20:30:00,2024-02-05 20:57:00,air new zealand,5.3,0.0,0.0,0.0,3,90,11.5,19.1,1004.4,995.5,78,284
active,48.0,2024-02-05 20:10:00,2024-02-05 20:30:00,2024-02-05 20:57:00,air canada,5.3,0.0,0.0,0.0,3,90,11.5,19.1,1004.4,995.5,78,284
active,14.0,2024-02-05 20:10:00,2024-02-05 20:10:00,2024-02-05 20:24:00,eva air,5.3,0.0,0.0,0.0,3,90,11.5,19.1,1004.4,995.5,78,284
